ticker,sector,end,Y,ano_test,prob_breakeven
AA,Primary Production of  Aluminum,2016-03-31,0.0,2016,0.33510509555293744
AA,Primary Production of  Aluminum,2016-09-30,1.0,2016,0.4621984687783986
AA,Primary Production of  Aluminum,2016-12-31,1.0,2016,0.47163193546073723
AAL,"Air Transportation, Scheduled",2016-06-30,1.0,2016,0.6896232521533752
AAP,Retail-Auto & Home Supply Stores,2016-07-16,1.0,2016,0.7307477051680089
ABAT,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),2016-03-31,0.0,2016,0.1408181272678928
ABAT,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),2016-06-30,0.0,2016,0.2042218057580379
ABAT,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),2016-09-30,0.0,2016,0.3633007539109828
ABAT,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),2016-12-31,0.0,2016,0.2613737596558014
ABEO,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.2521967246493851
ABEO,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.17858419297006178
ABG,Retail-Auto Dealers & Gasoline Stations,2016-06-30,1.0,2016,0.6609248401650374
ABM,Services-To Dwellings & Other Buildings,2016-01-31,0.0,2016,0.5954158289951238
ABM,Services-To Dwellings & Other Buildings,2016-04-30,1.0,2016,0.7496352464091715
ABUS,Pharmaceutical Preparations,2016-03-31,0.0,2016,0.1900950763074764
ABUS,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.19501486362795822
ABUS,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.22807108704048745
ACAD,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.3565415313134467
ACCO,"Blankbooks, Looseleaf Binders & Bookbindg & Relatd Work",2016-06-30,1.0,2016,0.7903987179226917
ACH,"Wholesale-Medical, Dental & Hospital Equipment & Supplies",2016-06-30,0.0,2016,0.6102612068062202
ACHC,"Services-Specialty Outpatient Facilities, NEC",2016-06-30,1.0,2016,0.8146583314656956
ACLS,"Special Industry Machinery, NEC",2016-06-30,1.0,2016,0.6218867969944228
ACLS,"Special Industry Machinery, NEC",2016-12-31,1.0,2016,0.6058472771997516
ACM,Services-Engineering Services,2016-06-30,0.0,2016,0.5119414706939036
ACNT,Chemicals & Allied Products,2016-03-31,0.0,2016,0.48471555372841924
ACNT,Chemicals & Allied Products,2016-06-30,0.0,2016,0.7024855983388013
ACNT,Chemicals & Allied Products,2016-09-30,0.0,2016,0.45146580232484096
ACRS,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.21450594070674278
ACRS,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.1905850903547138
ACU,"Cutlery, Handtools & General Hardware",2016-03-31,1.0,2016,0.5854744905171767
ACU,"Cutlery, Handtools & General Hardware",2016-06-30,1.0,2016,0.6320900643162323
ADMA,"Biological Products, (No Diagnostic Substances)",2016-03-31,0.0,2016,0.07216357837355968
ADMA,"Biological Products, (No Diagnostic Substances)",2016-06-30,0.0,2016,0.11828471516745512
ADMA,"Biological Products, (No Diagnostic Substances)",2016-09-30,0.0,2016,0.11134678271310786
ADMA,"Biological Products, (No Diagnostic Substances)",2016-12-31,0.0,2016,0.12005203870220615
ADNT,Motor Vehicle Parts & Accessories,2016-03-31,1.0,2016,0.6334471689332167
ADNT,Motor Vehicle Parts & Accessories,2016-09-30,1.0,2016,0.6261097605367407
ADNT,Motor Vehicle Parts & Accessories,2016-12-31,1.0,2016,0.5908927058570286
ADUS,Services-Home Health Care Services,2016-12-31,1.0,2016,0.6521449383547218
AEHR,Instruments For Meas & Testing of  Electricity & Elec Signals,2016-02-29,0.0,2016,0.27616525877665976
AEHR,Instruments For Meas & Testing of  Electricity & Elec Signals,2016-05-31,1.0,2016,0.2419897971615701
AEIS,"Electronic Components, NEC",2016-06-30,1.0,2016,0.62617830331604
AEYE,Services-Prepackaged Software,2016-09-30,0.0,2016,0.1399144372964872
AEYE,Services-Prepackaged Software,2016-12-31,0.0,2016,0.13733782297749508
AGCO,Farm Machinery & Equipment,2016-03-31,0.0,2016,0.2310035158547344
AGCO,Farm Machinery & Equipment,2016-06-30,0.0,2016,0.45186984142190045
AGCO,Farm Machinery & Equipment,2016-09-30,0.0,2016,0.5706414373740979
AGIO,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.22499435136957147
AGIO,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.2898898654791169
AGX,Construction - Special Trade Contractors,2016-01-31,1.0,2016,0.6334965980990088
AGYS,Services-Computer Integrated Systems Design,2016-06-30,0.0,2016,0.4733725760806834
AGYS,Services-Computer Integrated Systems Design,2016-09-30,0.0,2016,0.516585522936136
AIN,"Broadwoven Fabric Mills, Man Made Fiber & Silk",2016-09-30,1.0,2016,0.6511902244891634
AIR,Aircraft & Parts,2016-08-31,0.0,2016,0.6822675098967393
AIR,Aircraft & Parts,2016-11-30,0.0,2016,0.7610063724436044
AIT,"Wholesale-Machinery, Equipment & Supplies",2016-12-31,1.0,2016,0.8517907026008585
AL,"Services-Equipment Rental & Leasing, NEC",2016-06-30,1.0,2016,0.8370362601575395
ALB,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2016-06-30,0.0,2016,0.7425316090309932
ALCO,Agricultural Production-Crops,2016-12-31,0.0,2016,0.6928394809042477
ALG,Farm Machinery & Equipment,2016-03-31,1.0,2016,0.6672410675301622
ALG,Farm Machinery & Equipment,2016-06-30,1.0,2016,0.7183673867345612
ALGT,"Air Transportation, Scheduled",2016-06-30,1.0,2016,0.8694459336750928
ALK,"Air Transportation, Scheduled",2016-06-30,1.0,2016,0.7633381527800601
ALKS,Pharmaceutical Preparations,2016-06-30,1.0,2016,0.8241521942578602
ALKS,Pharmaceutical Preparations,2016-12-31,1.0,2016,0.5726433797561028
ALLE,"Services-Detective, Guard & Armored Car Services",2016-03-31,1.0,2016,0.6686944354342026
ALLE,"Services-Detective, Guard & Armored Car Services",2016-06-30,0.0,2016,0.7113101503333896
ALNT,Instruments For Meas & Testing of  Electricity & Elec Signals,2016-06-30,1.0,2016,0.7787717095607765
ALRM,Services-Prepackaged Software,2016-06-30,1.0,2016,0.720158359154857
AMC,Services-Motion Picture Theaters,2016-06-30,1.0,2016,0.8471946650553965
AMKR,Semiconductors & Related Devices,2016-06-30,1.0,2016,0.8297698250048925
AMN,Services-Help Supply Services,2016-06-30,1.0,2016,0.6441745774227745
AMRC,Construction - Special Trade Contractors,2016-03-31,0.0,2016,0.5754515255583569
AMRC,Construction - Special Trade Contractors,2016-09-30,0.0,2016,0.6269533848913169
AMRC,Construction - Special Trade Contractors,2016-12-31,0.0,2016,0.575354925508121
AMSC,Motors & Generators,2016-03-31,0.0,2016,0.4181673083447627
AMSC,Motors & Generators,2016-12-31,0.0,2016,0.48790360554822865
AMWD,"Millwood, Veneer, Plywood, & Structural Wood Members",2016-10-31,1.0,2016,0.8216850782979876
AN,Retail-Auto Dealers & Gasoline Stations,2016-06-30,1.0,2016,0.8310609724423181
ANAB,Pharmaceutical Preparations,2016-03-31,0.0,2016,0.27259127320966575
ANAB,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.20686440649932808
ANAB,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.13056236054356085
ANDE,Wholesale-Farm Product Raw Materials,2016-03-31,0.0,2016,0.3857550756566232
ANDE,Wholesale-Farm Product Raw Materials,2016-06-30,0.0,2016,0.6928069929388205
ANF,Retail-Family Clothing Stores,2016-04-30,0.0,2016,0.5784006706096922
ANF,Retail-Family Clothing Stores,2016-07-30,0.0,2016,0.6518193620558111
ANIK,Surgical & Medical Instruments & Apparatus,2016-06-30,1.0,2016,0.7478179997432045
ANIK,Surgical & Medical Instruments & Apparatus,2016-09-30,1.0,2016,0.6935525671261161
ANIP,Pharmaceutical Preparations,2016-06-30,1.0,2016,0.6980816656396394
AOS,Household Appliances,2016-06-30,1.0,2016,0.8582253708479616
AOSL,Semiconductors & Related Devices,2016-12-31,1.0,2016,0.775939716483004
APEI,Services-Educational Services,2016-06-30,1.0,2016,0.8873095768657225
APLS,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.27173886443796125
APPF,Services-Prepackaged Software,2016-03-31,1.0,2016,0.5045705927711754
APPN,Services-Prepackaged Software,2016-09-30,0.0,2016,0.32548434307094987
APPN,Services-Prepackaged Software,2016-12-31,0.0,2016,0.36687801173475415
ARAY,Surgical & Medical Instruments & Apparatus,2016-09-30,0.0,2016,0.5141414467499141
ARAY,Surgical & Medical Instruments & Apparatus,2016-12-31,0.0,2016,0.7533950183059814
ARCB,Trucking (No Local),2016-06-30,1.0,2016,0.7557226890770333
ARDX,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.2919056607847085
AREN,Cable & Other Pay Television Services,2016-09-30,0.0,2016,0.1935862529743199
AREN,Cable & Other Pay Television Services,2016-12-31,0.0,2016,0.1441596514492291
ARLO,"Services-Detective, Guard & Armored Car Services",2016-12-31,0.0,2016,0.44019823736248237
ARMK,Retail-Eating  Places,2016-01-01,1.0,2016,0.4971450694865627
ARMK,Retail-Eating  Places,2016-04-01,1.0,2016,0.6091747764480755
ARMK,Retail-Eating  Places,2016-12-30,1.0,2016,0.5733337972462683
ARQ,Miscellaneous Chemical Products,2016-03-31,1.0,2016,0.5243285820122426
ARQ,Miscellaneous Chemical Products,2016-09-30,0.0,2016,0.40595135664191856
ARQ,Miscellaneous Chemical Products,2016-12-31,0.0,2016,0.44658070247128306
ARW,"Wholesale-Electronic Parts & Equipment, NEC",2016-04-02,0.0,2016,0.6301022944075106
ARW,"Wholesale-Electronic Parts & Equipment, NEC",2016-07-02,0.0,2016,0.5623918312553142
ARWR,Pharmaceutical Preparations,2016-09-30,1.0,2016,0.34096616848383965
ASGN,Services-Help Supply Services,2016-06-30,1.0,2016,0.8074973925743171
ASIX,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2016-06-30,1.0,2016,0.7758846072025372
ASIX,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2016-09-30,1.0,2016,0.7473064381585337
ASPN,Wholesale-Lumber & Other Construction Materials,2016-12-31,0.0,2016,0.5081763681746564
ASTH,Services-Management Consulting Services,2016-09-30,1.0,2016,0.45457371553459935
ASUR,Services-Computer Integrated Systems Design,2016-03-31,0.0,2016,0.4709048931053186
ASUR,Services-Computer Integrated Systems Design,2016-06-30,0.0,2016,0.6833779377941462
ASUR,Services-Computer Integrated Systems Design,2016-12-31,0.0,2016,0.626646907861971
ATEC,Surgical & Medical Instruments & Apparatus,2016-09-30,0.0,2016,0.4573624028888217
ATEC,Surgical & Medical Instruments & Apparatus,2016-12-31,0.0,2016,0.4755430291085014
ATEX,Telephone Communications (No Radiotelephone),2016-03-31,0.0,2016,0.28388370288171116
ATI,Steel Pipe & Tubes,2016-03-31,0.0,2016,0.6369790755781524
ATI,Steel Pipe & Tubes,2016-06-30,0.0,2016,0.6546392910018067
ATI,Steel Pipe & Tubes,2016-09-30,0.0,2016,0.531430319216607
ATKR,"Miscellaneous Electrical Machinery, Equipment & Supplies",2016-03-25,0.0,2016,0.6854913236159417
ATKR,"Miscellaneous Electrical Machinery, Equipment & Supplies",2016-06-24,1.0,2016,0.6460255882862509
ATNI,Telephone Communications (No Radiotelephone),2016-06-30,1.0,2016,0.7320844155175639
ATOM,Semiconductors & Related Devices,2016-09-30,0.0,2016,0.23345375010307617
ATOM,Semiconductors & Related Devices,2016-12-31,0.0,2016,0.29011459017057956
ATR,"Plastics Products, NEC",2016-06-30,1.0,2016,0.7546535045469335
ATRC,Surgical & Medical Instruments & Apparatus,2016-12-31,0.0,2016,0.4409363323830229
ATYR,"Biological Products, (No Diagnostic Substances)",2016-12-31,0.0,2016,0.2936764008457313
AVAV,Aircraft,2016-07-30,1.0,2016,0.3900955741202799
AVAV,Aircraft,2016-10-29,1.0,2016,0.6369479173078362
AVNS,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",2016-06-30,1.0,2016,0.7951311031923156
AVNT,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2016-03-31,1.0,2016,0.5951306423701057
AVNT,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",2016-06-30,1.0,2016,0.7368333045610396
AVNW,Radio & Tv Broadcasting & Communications Equipment,2016-07-01,1.0,2016,0.5317057198166374
AVT,"Wholesale-Electronic Parts & Equipment, NEC",2016-01-02,1.0,2016,0.5096788223417744
AVT,"Wholesale-Electronic Parts & Equipment, NEC",2016-10-01,0.0,2016,0.6216554052438317
AVXL,"Biological Products, (No Diagnostic Substances)",2016-09-30,0.0,2016,0.18522979356575775
AVXL,"Biological Products, (No Diagnostic Substances)",2016-12-31,0.0,2016,0.19412456906423173
AVY,Converted Paper & Paperboard Prods (No Contaners/Boxes),2016-04-02,1.0,2016,0.497040797913417
AVY,Converted Paper & Paperboard Prods (No Contaners/Boxes),2016-07-02,1.0,2016,0.8335543072257463
AWI,"Plastics Products, NEC",2016-03-31,0.0,2016,0.513164359484608
AWI,"Plastics Products, NEC",2016-06-30,1.0,2016,0.7414052849680257
AXGN,Electromedical & Electrotherapeutic Apparatus,2016-12-31,0.0,2016,0.3004195901866124
AXSM,Pharmaceutical Preparations,2016-03-31,0.0,2016,0.19249518572928245
AXSM,Pharmaceutical Preparations,2016-06-30,0.0,2016,0.18086432205562558
AXSM,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.16208957383571565
AXSM,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.10732434667042498
AYI,Electric Lighting & Wiring Equipment,2016-02-29,1.0,2016,0.7474788007885467
AZTA,"Special Industry Machinery, NEC",2016-03-31,1.0,2016,0.8095010851244056
AZZ,"Coating, Engraving & Allied Services",2016-08-31,0.0,2016,0.8099391051791566
BBBY,Retail-Catalog & Mail-Order Houses,2016-09-30,0.0,2016,0.5968673673974882
BBW,"Retail-Hobby, Toy & Game Shops",2016-04-02,0.0,2016,0.5239293306509707
BBW,"Retail-Hobby, Toy & Game Shops",2016-07-02,0.0,2016,0.5897169936130845
BBW,"Retail-Hobby, Toy & Game Shops",2016-10-01,1.0,2016,0.5274109775175602
BBWI,"Retail-Retail Stores, NEC",2016-04-30,1.0,2016,0.5963768955968023
BBWI,"Retail-Retail Stores, NEC",2016-07-30,0.0,2016,0.4703358469268668
BBWI,"Retail-Retail Stores, NEC",2016-10-29,0.0,2016,0.4351170420179681
BC,Engines & Turbines,2016-04-02,1.0,2016,0.5093019807911963
BC,Engines & Turbines,2016-07-02,0.0,2016,0.7565859300168404
BCO,Arrangement of  Transportation of  Freight & Cargo,2016-03-31,1.0,2016,0.509005598217523
BCO,Arrangement of  Transportation of  Freight & Cargo,2016-06-30,1.0,2016,0.6793103570896597
BCPC,Chemicals & Allied Products,2016-06-30,1.0,2016,0.8139860375962367
BCRX,"Biological Products, (No Diagnostic Substances)",2016-09-30,1.0,2016,0.20659020367720815
BCRX,"Biological Products, (No Diagnostic Substances)",2016-12-31,1.0,2016,0.23892888856276145
BDC,Drawing & Insulating of  Nonferrous Wire,2016-07-03,0.0,2016,0.6952281762780441
BDC,Drawing & Insulating of  Nonferrous Wire,2016-10-02,0.0,2016,0.7184331711439886
BE,Electrical Industrial Apparatus,2016-12-31,1.0,2016,0.34977444044444755
BELFA,"Electronic Coils, Transformers & Other Inductors",2016-06-30,1.0,2016,0.7071038829670195
BELFB,"Electronic Coils, Transformers & Other Inductors",2016-06-30,1.0,2016,0.7071038829670195
BFAM,Services-Child Day Care Services,2016-06-30,1.0,2016,0.8736837031682894
BGS,Food and Kindred Products,2016-10-01,0.0,2016,0.575393220598579
BIO,Laboratory Analytical Instruments,2016-03-31,1.0,2016,0.599341250724414
BIO,Laboratory Analytical Instruments,2016-06-30,0.0,2016,0.8090378569008045
BKD,Services-Nursing & Personal Care Facilities,2016-06-30,1.0,2016,0.8746235660876157
BL,Services-Prepackaged Software,2016-12-31,1.0,2016,0.503809898640671
BLBD,Truck & Bus Bodies,2016-01-02,0.0,2016,0.43096922371925883
BLBD,Truck & Bus Bodies,2016-04-02,0.0,2016,0.5462656895433735
BLBD,Truck & Bus Bodies,2016-12-31,0.0,2016,0.44825183378846456
BLD,Construction - Special Trade Contractors,2016-06-30,1.0,2016,0.7234799436982964
BLFS,Electromedical & Electrotherapeutic Apparatus,2016-09-30,1.0,2016,0.24784589944288415
BLFS,Electromedical & Electrotherapeutic Apparatus,2016-12-31,1.0,2016,0.3060423030971749
BLKB,Services-Prepackaged Software,2016-06-30,1.0,2016,0.7756200734607681
BLMN,Retail-Eating  Places,2016-06-26,1.0,2016,0.8737101641307544
BMI,Totalizing Fluid Meters & Counting Devices,2016-06-30,1.0,2016,0.8538382793124424
BOOT,Retail-Shoe Stores,2016-06-25,1.0,2016,0.6275242477628329
BOOT,Retail-Shoe Stores,2016-09-24,1.0,2016,0.801069712809038
BRKR,Laboratory Analytical Instruments,2016-06-30,1.0,2016,0.7664574094399587
BSET,"Wood Household Furniture, (No Upholstered)",2016-05-28,1.0,2016,0.7379184566867161
BTU,Bituminous Coal & Lignite Surface Mining,2016-03-31,1.0,2016,0.3815250372660529
BTU,Bituminous Coal & Lignite Surface Mining,2016-06-30,0.0,2016,0.626137358738523
BWA,Motor Vehicle Parts & Accessories,2016-06-30,1.0,2016,0.6936290543229959
BWXT,Engines & Turbines,2016-06-30,0.0,2016,0.6705071993485839
BXC,"Wholesale-Lumber, Plywood, Millwork & Wood Panels",2016-10-01,0.0,2016,0.5951276938915941
BYD,Hotels & Motels,2016-06-30,1.0,2016,0.826485972102681
BYRN,"Miscellaneous Electrical Machinery, Equipment & Supplies",2016-02-29,0.0,2016,0.10660413513216292
BYRN,"Miscellaneous Electrical Machinery, Equipment & Supplies",2016-08-31,0.0,2016,0.08814730878347501
BYRN,"Miscellaneous Electrical Machinery, Equipment & Supplies",2016-11-30,0.0,2016,0.12756941118720466
BZH,Operative Builders,2016-12-31,0.0,2016,0.3842065725354896
CABO,Cable & Other Pay Television Services,2016-09-30,1.0,2016,0.701384643365683
CAKE,Retail-Eating  Places,2016-06-28,1.0,2016,0.8948051517698576
CAL,"Footwear, (No Rubber)",2016-07-30,1.0,2016,0.6413505147875714
CALX,"Communications Services, NEC",2016-09-24,0.0,2016,0.5655621729229366
CALY,"Sporting & Athletic Goods, NEC",2016-03-31,1.0,2016,0.45909823874714706
CALY,"Sporting & Athletic Goods, NEC",2016-06-30,0.0,2016,0.5194353983760048
CAPR,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.1504854827872061
CAPR,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.18529490915286062
CAR,Services-Auto Rental & Leasing (No Drivers),2016-06-30,1.0,2016,0.8327484568043564
CASS,"Services-Business Services, NEC",2016-09-30,1.0,2016,0.5287537931347486
CASY,Retail-Auto Dealers & Gasoline Stations,2016-10-31,1.0,2016,0.8704533559275891
CATX,Pharmaceutical Preparations,2016-06-30,0.0,2016,0.28370306696300907
CATX,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.15326900579160635
CBZ,"Services-Business Services, NEC",2016-03-31,1.0,2016,0.5445590836059255
CBZ,"Services-Business Services, NEC",2016-06-30,0.0,2016,0.7985573510042441
CC,Chemicals & Allied Products,2016-06-30,1.0,2016,0.7488685082304642
CCK,Metal Cans,2016-03-31,0.0,2016,0.2284490013370724
CCK,Metal Cans,2016-06-30,0.0,2016,0.31228216528376534
CCOI,"Communications Services, NEC",2016-06-30,1.0,2016,0.8100579300226902
CCRN,Services-Help Supply Services,2016-06-30,1.0,2016,0.6268905009445052
CDNA,Services-Medical Laboratories,2016-12-31,0.0,2016,0.3770407465166764
CDXS,Industrial Organic Chemicals,2016-09-30,0.0,2016,0.5629319594515871
CE,"Plastic Material, Synth Resin/Rubber, Cellulos (No Glass)",2016-06-30,1.0,2016,0.8413951405613087
CELC,Services-Medical Laboratories,2016-09-30,0.0,2016,0.19359839583814217
CELC,Services-Medical Laboratories,2016-12-31,0.0,2016,0.26052520244818383
CELH,Bottled & Canned Soft Drinks & Carbonated Waters,2016-12-31,0.0,2016,0.34947741599274124
CENT,Wholesale-Miscellaneous Nondurable Goods,2016-03-26,0.0,2016,0.6392366337788496
CENT,Wholesale-Miscellaneous Nondurable Goods,2016-12-24,0.0,2016,0.6521019451144594
CENTA,Wholesale-Miscellaneous Nondurable Goods,2016-03-26,0.0,2016,0.6392366337788496
CENTA,Wholesale-Miscellaneous Nondurable Goods,2016-12-24,0.0,2016,0.6521019451144594
CENX,Primary Production of  Aluminum,2016-06-30,0.0,2016,0.7838033514308106
CENX,Primary Production of  Aluminum,2016-09-30,1.0,2016,0.7250607801972861
CERS,Surgical & Medical Instruments & Apparatus,2016-12-31,0.0,2016,0.26564704977143183
CGNX,"Industrial Instruments For Measurement, Display, and Control",2016-07-03,1.0,2016,0.8500068778157028
CHDN,"Services-Racing, Including Track Operation",2016-06-30,1.0,2016,0.7629659220672702
CHEF,"Wholesale-Groceries, General Line",2016-06-24,1.0,2016,0.694913385414714
CHH,Hotels & Motels,2016-03-31,1.0,2016,0.4847023343268597
CHH,Hotels & Motels,2016-06-30,1.0,2016,0.6883185687720328
CHRS,"Biological Products, (No Diagnostic Substances)",2016-12-31,0.0,2016,0.3811918758871068
CHRW,Arrangement of  Transportation of  Freight & Cargo,2016-06-30,1.0,2016,0.6097345979429508
CIEN,Telephone & Telegraph Apparatus,2016-04-30,0.0,2016,0.7117503620127499
CLAR,"Sporting & Athletic Goods, NEC",2016-09-30,0.0,2016,0.5652286755267495
CLDX,In Vitro & In Vivo Diagnostic Substances,2016-09-30,0.0,2016,0.3475103878183082
CLDX,In Vitro & In Vivo Diagnostic Substances,2016-12-31,0.0,2016,0.37314996419635094
CLF,Metal Mining,2016-03-31,1.0,2016,0.4784982307858532
CLF,Metal Mining,2016-06-30,1.0,2016,0.6635352159927684
CLFD,Telephone & Telegraph Apparatus,2016-03-31,0.0,2016,0.7158097388805844
CLFD,Telephone & Telegraph Apparatus,2016-12-31,0.0,2016,0.6827237951536053
CLMB,Wholesale-Computers & Peripheral Equipment & Software,2016-06-30,0.0,2016,0.6904197203233422
CLMB,Wholesale-Computers & Peripheral Equipment & Software,2016-09-30,0.0,2016,0.6262265594061065
CLMB,Wholesale-Computers & Peripheral Equipment & Software,2016-12-31,0.0,2016,0.5642341928290224
CLPT,Surgical & Medical Instruments & Apparatus,2016-09-30,0.0,2016,0.13446397437578267
CLPT,Surgical & Medical Instruments & Apparatus,2016-12-31,0.0,2016,0.24361788538088097
CLW,Paperboard Mills,2016-06-30,1.0,2016,0.8986961420909446
CMC,"Steel Works, Blast Furnaces & Rolling Mills (Coke Ovens)",2016-11-30,0.0,2016,0.6825633414603567
CMCO,Construction Machinery & Equip,2016-09-30,1.0,2016,0.828211865626379
CMPR,Commercial Printing,2016-12-31,1.0,2016,0.8621061391706062
CNMD,Electromedical & Electrotherapeutic Apparatus,2016-03-31,1.0,2016,0.6535335197855658
CNMD,Electromedical & Electrotherapeutic Apparatus,2016-06-30,1.0,2016,0.815914287396827
CNXN,Wholesale-Computers & Peripheral Equipment & Software,2016-06-30,1.0,2016,0.7260687301178447
CODI,Household Furniture,2016-06-30,1.0,2016,0.8184100371691709
COHR,Optical Instruments & Lenses,2016-12-31,1.0,2016,0.5973609081012654
COHU,Instruments For Meas & Testing of  Electricity & Elec Signals,2016-03-26,1.0,2016,0.46751167914992153
COHU,Instruments For Meas & Testing of  Electricity & Elec Signals,2016-06-25,1.0,2016,0.7984974993129224
COLL,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.3597319688625903
COLL,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.28197880403638864
COLM,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,2016-09-30,1.0,2016,0.4011686645417275
COTY,"Perfumes, Cosmetics & Other Toilet Preparations",2016-03-31,1.0,2016,0.4246657306220194
COTY,"Perfumes, Cosmetics & Other Toilet Preparations",2016-09-30,1.0,2016,0.5244126012927075
CPS,Motor Vehicle Parts & Accessories,2016-06-30,1.0,2016,0.752822310179713
CRAI,Services-Legal Services,2016-07-02,0.0,2016,0.8058165828526964
CRI,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,2016-07-02,1.0,2016,0.6702040306050296
CRMD,Pharmaceutical Preparations,2016-03-31,0.0,2016,0.11665649680938708
CRMD,Pharmaceutical Preparations,2016-06-30,0.0,2016,0.3256731675781207
CRMD,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.12233703404537946
CRMD,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.09214517152285477
CRMT,Retail-Auto Dealers & Gasoline Stations,2016-01-31,0.0,2016,0.5850076930328816
CRMT,Retail-Auto Dealers & Gasoline Stations,2016-07-31,0.0,2016,0.5706667071201204
CRMT,Retail-Auto Dealers & Gasoline Stations,2016-10-31,1.0,2016,0.6800145244306208
CRNX,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.21230463991485757
CRS,"Steel Works, Blast Furnaces & Rolling Mills (Coke Ovens)",2016-12-31,0.0,2016,0.7725721392198666
CRSP,"Biological Products, (No Diagnostic Substances)",2016-12-31,0.0,2016,0.4189639576063859
CRVS,Pharmaceutical Preparations,2016-06-30,0.0,2016,0.40059164043157547
CRVS,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.1937407840951637
CRVS,Pharmaceutical Preparations,2016-12-31,0.0,2016,0.20379759903156675
CSGS,Services-Computer Processing & Data Preparation,2016-09-30,1.0,2016,0.551431968988351
CSW,Adhesives & Sealants,2016-12-31,1.0,2016,0.774892668489184
CTGO,Gold and Silver Ores,2016-03-31,0.0,2016,0.30479698739425654
CTGO,Gold and Silver Ores,2016-06-30,0.0,2016,0.2741770348945833
CTGO,Gold and Silver Ores,2016-09-30,0.0,2016,0.2574389461724061
CTGO,Gold and Silver Ores,2016-12-31,0.0,2016,0.29380029427191484
CTLP,Calculating & Accounting Machines (No Electronic Computers),2016-09-30,0.0,2016,0.43664404742734736
CTLP,Calculating & Accounting Machines (No Electronic Computers),2016-12-31,0.0,2016,0.5878687099322104
CTRN,Retail-Apparel & Accessory Stores,2016-07-30,1.0,2016,0.7488565262143627
CTS,Printed Circuit Boards,2016-06-30,1.0,2016,0.8719231555929827
CVCO,Mobile Homes,2016-10-01,0.0,2016,0.7551255610207476
CVLG,Trucking (No Local),2016-09-30,1.0,2016,0.8131770111155676
CVLT,Services-Prepackaged Software,2016-09-30,1.0,2016,0.8292735689365447
CVSA,Services-Educational Services,2016-12-31,1.0,2016,0.8381093443319034
CW,Misc Industrial & Commercial Machinery & Equipment,2016-06-30,0.0,2016,0.7329849244870739
CXDO,Telephone Communications (No Radiotelephone),2016-03-31,1.0,2016,0.3060758036232606
CXDO,Telephone Communications (No Radiotelephone),2016-09-30,1.0,2016,0.23531031657935692
CXDO,Telephone Communications (No Radiotelephone),2016-12-31,1.0,2016,0.3157316905806693
CXT,Miscellaneous Fabricated Metal Products,2016-03-31,1.0,2016,0.5481852937646694
CXT,Miscellaneous Fabricated Metal Products,2016-06-30,1.0,2016,0.8103766223902342
CYH,"Services-General Medical & Surgical Hospitals, NEC",2016-06-30,1.0,2016,0.7870621671327167
CYRX,Pharmaceutical Preparations,2016-09-30,0.0,2016,0.32195215992497095
DAN,Motor Vehicle Parts & Accessories,2016-09-30,1.0,2016,0.5803051743431351
DAR,Fats & Oils,2016-07-02,1.0,2016,0.8157138840277176
DBD,Calculating & Accounting Machines (No Electronic Computers),2016-03-31,0.0,2016,0.4328000032852014
DBD,Calculating & Accounting Machines (No Electronic Computers),2016-06-30,0.0,2016,0.69422794188104
DBI,Retail-Shoe Stores,2016-07-30,0.0,2016,0.7676414845111657
DCH,Motor Vehicle Parts & Accessories,2016-06-30,1.0,2016,0.7935966089246838
