ticker,sector,end,Y,ano_test,prob_breakeven_oof
AAOI,Semiconductors & Related Devices,2018-03-31,0.0,2018,0.8008909796107583
AAOI,Semiconductors & Related Devices,2018-06-30,0.0,2018,0.85650059010246
AAOI,Semiconductors & Related Devices,2018-12-31,0.0,2018,0.7771544317515329
ACIW,Services-Prepackaged Software,2018-06-30,1.0,2018,0.932793561391316
AEIS,"Electronic Components, NEC",2018-06-30,0.0,2018,0.9179440636538927
AEYE,Services-Prepackaged Software,2018-03-31,0.0,2018,0.05103436935505879
AEYE,Services-Prepackaged Software,2018-06-30,0.0,2018,0.08720764473132761
AEYE,Services-Prepackaged Software,2018-09-30,0.0,2018,0.12854063564473844
AEYE,Services-Prepackaged Software,2018-12-31,0.0,2018,0.18924244616059083
AGYS,Services-Computer Integrated Systems Design,2018-06-30,0.0,2018,0.5551850740499683
AGYS,Services-Computer Integrated Systems Design,2018-09-30,1.0,2018,0.6253764201784364
AIOT,"Communications Equipment, NEC",2018-09-30,0.0,2018,0.603803603168705
AIOT,"Communications Equipment, NEC",2018-12-31,0.0,2018,0.5434963865309481
ALRM,Services-Prepackaged Software,2018-06-30,1.0,2018,0.8248531059676647
AMBA,Semiconductors & Related Devices,2018-07-31,1.0,2018,0.8624854663513023
AMKR,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.8777414318270933
AOSL,Semiconductors & Related Devices,2018-03-31,1.0,2018,0.7499375078951929
AOSL,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.8275802740160254
APPF,Services-Prepackaged Software,2018-06-30,1.0,2018,0.7844203840356483
APPN,Services-Prepackaged Software,2018-03-31,0.0,2018,0.5700986890498101
APPN,Services-Prepackaged Software,2018-06-30,1.0,2018,0.6241920308512314
APPN,Services-Prepackaged Software,2018-09-30,1.0,2018,0.4407939116679368
APPN,Services-Prepackaged Software,2018-12-31,1.0,2018,0.6643496027209344
ASUR,Services-Computer Integrated Systems Design,2018-03-31,0.0,2018,0.7629657275646846
ASUR,Services-Computer Integrated Systems Design,2018-06-30,1.0,2018,0.5886246574186379
ASUR,Services-Computer Integrated Systems Design,2018-09-30,1.0,2018,0.7774825231391671
ASUR,Services-Computer Integrated Systems Design,2018-12-31,1.0,2018,0.8294172800168128
ATEN,Computer Communications Equipment,2018-03-31,0.0,2018,0.6504356266424487
ATEN,Computer Communications Equipment,2018-06-30,0.0,2018,0.7381513414524619
ATEN,Computer Communications Equipment,2018-09-30,0.0,2018,0.6321347568366575
ATOM,Semiconductors & Related Devices,2018-03-31,0.0,2018,0.10675409293631813
ATOM,Semiconductors & Related Devices,2018-06-30,0.0,2018,0.1549275461386357
ATOM,Semiconductors & Related Devices,2018-09-30,0.0,2018,0.12199864126630167
ATOM,Semiconductors & Related Devices,2018-12-31,0.0,2018,0.1369633729789785
AVNW,Radio & Tv Broadcasting & Communications Equipment,2018-03-30,0.0,2018,0.4838279063609134
AVNW,Radio & Tv Broadcasting & Communications Equipment,2018-09-28,1.0,2018,0.4699792777884212
AVNW,Radio & Tv Broadcasting & Communications Equipment,2018-12-28,1.0,2018,0.6958334042078036
BELFA,"Electronic Coils, Transformers & Other Inductors",2018-06-30,1.0,2018,0.9249281792076612
BELFB,"Electronic Coils, Transformers & Other Inductors",2018-06-30,1.0,2018,0.9249281792076612
BILL,Services-Prepackaged Software,2018-06-30,1.0,2018,0.4006313479833616
BKSY,Radio & Tv Broadcasting & Communications Equipment,2018-12-31,0.0,2018,0.2950998473940728
BKTI,Radio & Tv Broadcasting & Communications Equipment,2018-03-31,1.0,2018,0.662646571755116
BLKB,Services-Prepackaged Software,2018-06-30,1.0,2018,0.9019518990429858
BOX,Services-Prepackaged Software,2018-07-31,1.0,2018,0.8836770483585817
CACI,Services-Computer Integrated Systems Design,2018-12-31,1.0,2018,0.9573773091690077
CARG,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.6331921395984998
CARS,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.8739371428556739
CEVA,"Services-Computer Programming, Data Processing, Etc.",2018-06-30,1.0,2018,0.739841182255369
CLVT,Services-Computer Processing & Data Preparation,2018-12-31,1.0,2018,0.5836843682475047
CMRC,Services-Prepackaged Software,2018-12-31,0.0,2018,0.5411446115541809
CRUS,Semiconductors & Related Devices,2018-09-29,1.0,2018,0.9388830970043974
CSGS,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.9451783318987024
CSPI,Services-Computer Integrated Systems Design,2018-03-31,0.0,2018,0.6039796583733031
CSPI,Services-Computer Integrated Systems Design,2018-12-31,0.0,2018,0.3887008635773
CVLT,Services-Prepackaged Software,2018-09-30,1.0,2018,0.9279995032237882
DBX,Services-Prepackaged Software,2018-06-30,1.0,2018,0.88453709033752
DDD,Services-Prepackaged Software,2018-03-31,0.0,2018,0.7758023965203494
DDD,Services-Prepackaged Software,2018-06-30,0.0,2018,0.9566794111362691
DDD,Services-Prepackaged Software,2018-09-30,0.0,2018,0.8389130906358129
DGII,Computer Communications Equipment,2018-03-31,1.0,2018,0.6465875459725596
DGII,Computer Communications Equipment,2018-06-30,1.0,2018,0.4968447734688384
DIOD,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.9464869030786434
DMRC,Services-Computer Integrated Systems Design,2018-03-31,0.0,2018,0.20086396475445206
DMRC,Services-Computer Integrated Systems Design,2018-06-30,0.0,2018,0.4187475027751755
DMRC,Services-Computer Integrated Systems Design,2018-09-30,0.0,2018,0.29078416038826416
DMRC,Services-Computer Integrated Systems Design,2018-12-31,0.0,2018,0.2855336058202287
DOMO,Services-Prepackaged Software,2018-01-31,0.0,2018,0.7050488074740423
DOMO,Services-Prepackaged Software,2018-04-30,0.0,2018,0.485491609019146
DOMO,Services-Prepackaged Software,2018-10-31,0.0,2018,0.695111068522926
DT,Services-Prepackaged Software,2018-09-30,0.0,2018,0.7351752655419739
DXC,Services-Computer Processing & Data Preparation,2018-09-30,1.0,2018,0.9121989131615387
EGAN,Services-Prepackaged Software,2018-03-31,1.0,2018,0.617934802243348
EGAN,Services-Prepackaged Software,2018-06-30,1.0,2018,0.6174877933166614
EGHT,Services-Computer Processing & Data Preparation,2018-09-30,0.0,2018,0.7393287080484496
EGHT,Services-Computer Processing & Data Preparation,2018-12-31,0.0,2018,0.5301088707305794
EPAM,Services-Computer Programming Services,2018-06-30,1.0,2018,0.9530046547201617
ESE,"Communications Equipment, NEC",2018-03-31,1.0,2018,0.9568178963077426
ESTC,Services-Prepackaged Software,2018-01-31,0.0,2018,0.44517979866935786
ESTC,Services-Prepackaged Software,2018-04-30,1.0,2018,0.720063148071969
EVER,"Services-Computer Programming, Data Processing, Etc.",2018-03-31,0.0,2018,0.31816282528387574
EVER,"Services-Computer Programming, Data Processing, Etc.",2018-06-30,0.0,2018,0.31274840314652963
EVER,"Services-Computer Programming, Data Processing, Etc.",2018-09-30,1.0,2018,0.3870524535978432
EVTC,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.9290563445455333
EXTR,Computer Communications Equipment,2018-03-31,1.0,2018,0.8314827551663273
FDS,"Services-Computer Programming, Data Processing, Etc.",2018-02-28,1.0,2018,0.9510993206523469
FFIV,Computer Communications Equipment,2018-03-31,1.0,2018,0.9191746030818481
FORM,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.928967293929587
FSLY,Services-Prepackaged Software,2018-09-30,0.0,2018,0.45783765106963714
FSLY,Services-Prepackaged Software,2018-12-31,0.0,2018,0.5663882263843645
GEN,Services-Prepackaged Software,2018-09-28,1.0,2018,0.8602831472760589
GWRE,Services-Prepackaged Software,2018-01-31,1.0,2018,0.9062076806325821
GWRE,Services-Prepackaged Software,2018-10-31,0.0,2018,0.8000862087389831
HCAT,"Services-Computer Programming, Data Processing, Etc.",2018-09-30,0.0,2018,0.46224574206683045
HCAT,"Services-Computer Programming, Data Processing, Etc.",2018-12-31,0.0,2018,0.5797029947541967
HSTM,"Services-Computer Programming, Data Processing, Etc.",2018-06-30,1.0,2018,0.8696781589976164
ICHR,Semiconductors & Related Devices,2018-03-30,1.0,2018,0.8031012425241126
ICHR,Semiconductors & Related Devices,2018-06-29,0.0,2018,0.9031415261628137
ICHR,Semiconductors & Related Devices,2018-09-28,1.0,2018,0.8540511422598365
IMMR,"Computer Peripheral Equipment, NEC",2018-12-31,0.0,2018,0.23805764798768084
INOD,Services-Computer Processing & Data Preparation,2018-12-31,1.0,2018,0.7289082414150658
INSE,Services-Prepackaged Software,2018-03-31,1.0,2018,0.7080792218507842
INSG,"Communications Equipment, NEC",2018-03-31,1.0,2018,0.32710757429560533
INSG,"Communications Equipment, NEC",2018-09-30,0.0,2018,0.5041274199217252
IPGP,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.9509389413710849
JKHY,Services-Computer Integrated Systems Design,2018-12-31,1.0,2018,0.90382278503054
KOPN,Semiconductors & Related Devices,2018-03-31,0.0,2018,0.1201386785798357
KOPN,Semiconductors & Related Devices,2018-09-29,0.0,2018,0.1277257240149361
KOPN,Semiconductors & Related Devices,2018-12-29,0.0,2018,0.17195868214218535
KULR,Electronic Components & Accessories,2018-03-31,0.0,2018,0.1325423327223033
KULR,Electronic Components & Accessories,2018-06-30,0.0,2018,0.12634284691303652
KULR,Electronic Components & Accessories,2018-09-30,0.0,2018,0.11700637997768618
KULR,Electronic Components & Accessories,2018-12-31,0.0,2018,0.16428838573180643
LASR,Semiconductors & Related Devices,2018-03-31,0.0,2018,0.6830474643977358
LASR,Semiconductors & Related Devices,2018-06-30,0.0,2018,0.5650441325361206
LITE,"Communications Equipment, NEC",2018-12-29,1.0,2018,0.8380665696710708
LSCC,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.915059830392845
MANH,Services-Prepackaged Software,2018-06-30,1.0,2018,0.831021981953931
MEI,Electronic Connectors,2018-10-27,1.0,2018,0.9504557681517238
MGNI,"Services-Computer Programming, Data Processing, Etc.",2018-03-31,0.0,2018,0.6708078219722168
MGNI,"Services-Computer Programming, Data Processing, Etc.",2018-06-30,1.0,2018,0.7896874947510022
MGNI,"Services-Computer Programming, Data Processing, Etc.",2018-09-30,1.0,2018,0.49949344046983285
MGNI,"Services-Computer Programming, Data Processing, Etc.",2018-12-31,1.0,2018,0.5957230632214335
MITK,"Computer Peripheral Equipment, NEC",2018-03-31,1.0,2018,0.4601240209566655
MRDN,Services-Prepackaged Software,2018-01-31,1.0,2018,0.10293125002489273
MTCH,"Services-Computer Programming, Data Processing, Etc.",2018-06-30,1.0,2018,0.8663676173034593
MTSI,Semiconductors & Related Devices,2018-03-30,1.0,2018,0.9391066394333116
MVIS,"Electronic Components, NEC",2018-03-31,0.0,2018,0.17387253111054773
MVIS,"Electronic Components, NEC",2018-06-30,0.0,2018,0.2914482929902427
MVIS,"Electronic Components, NEC",2018-09-30,0.0,2018,0.4988118888495175
MVIS,"Electronic Components, NEC",2018-12-31,0.0,2018,0.14164953842884453
MXL,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.86756161185901
NEON,"Electronic Components, NEC",2018-03-31,0.0,2018,0.40143867299108255
NEON,"Electronic Components, NEC",2018-09-30,0.0,2018,0.28369636350520455
NEON,"Electronic Components, NEC",2018-12-31,0.0,2018,0.35910070024623186
NTCT,Services-Computer Integrated Systems Design,2018-09-30,1.0,2018,0.9410761052724992
OLED,Electronic Components & Accessories,2018-06-30,1.0,2018,0.8840593152740357
OOMA,Services-Computer Processing & Data Preparation,2018-07-31,0.0,2018,0.8095216380004844
OOMA,Services-Computer Processing & Data Preparation,2018-10-31,0.0,2018,0.5199485171562179
OSIS,Semiconductors & Related Devices,2018-09-30,1.0,2018,0.8209888062367325
OSIS,Semiconductors & Related Devices,2018-12-31,1.0,2018,0.9752304963588654
OSPN,Services-Computer Integrated Systems Design,2018-06-30,0.0,2018,0.5475581616363043
OSPN,Services-Computer Integrated Systems Design,2018-09-30,0.0,2018,0.4652854873507619
PCTY,Services-Prepackaged Software,2018-12-31,1.0,2018,0.8990256576870197
PD,Services-Prepackaged Software,2018-01-31,0.0,2018,0.47756576432817965
PD,Services-Prepackaged Software,2018-04-30,0.0,2018,0.39275540115212026
PDFS,Services-Prepackaged Software,2018-09-30,1.0,2018,0.6468453500086178
PEGA,Services-Computer Processing & Data Preparation,2018-06-30,0.0,2018,0.9149073050350254
PEGA,Services-Computer Processing & Data Preparation,2018-09-30,0.0,2018,0.7392250707399424
PI,"Electronic Components, NEC",2018-03-31,1.0,2018,0.35517029225248065
PI,"Electronic Components, NEC",2018-09-30,1.0,2018,0.5668917190160407
PI,"Electronic Components, NEC",2018-12-31,1.0,2018,0.46781449065691016
PLAB,Semiconductors & Related Devices,2018-04-29,0.0,2018,0.9646581115994581
POWI,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.8825481445152767
PRGS,Services-Prepackaged Software,2018-05-31,1.0,2018,0.928402297660814
PSN,Services-Computer Integrated Systems Design,2018-03-30,0.0,2018,0.7806796072910925
PSN,Services-Computer Integrated Systems Design,2018-06-29,1.0,2018,0.7110633509291342
PSTG,Computer Storage Devices,2018-07-31,1.0,2018,0.893814547102145
QLYS,Services-Prepackaged Software,2018-06-30,1.0,2018,0.9546476914123044
QRVO,Semiconductors & Related Devices,2018-09-29,1.0,2018,0.9566379943391733
QTWO,Services-Prepackaged Software,2018-03-31,0.0,2018,0.5262232907319094
QTWO,Services-Prepackaged Software,2018-06-30,0.0,2018,0.8356111261424397
QUBT,Services-Prepackaged Software,2018-03-31,0.0,2018,0.3292163713877802
QUBT,Services-Prepackaged Software,2018-06-30,0.0,2018,0.3438314647524038
QUBT,Services-Prepackaged Software,2018-09-30,0.0,2018,0.3375319122840017
QUBT,Services-Prepackaged Software,2018-12-31,0.0,2018,0.5444429448716275
RBBN,Services-Computer Integrated Systems Design,2018-06-30,1.0,2018,0.8367558312652925
RBBN,Services-Computer Integrated Systems Design,2018-09-30,1.0,2018,0.7838730684624904
RCAT,Services-Prepackaged Software,2018-03-31,1.0,2018,0.18032609730403834
RCAT,Services-Prepackaged Software,2018-07-31,0.0,2018,0.3146092107434163
RCAT,Services-Prepackaged Software,2018-10-31,0.0,2018,0.3162681462536913
RCAT,Services-Prepackaged Software,2018-12-31,0.0,2018,0.07133932740982868
RDVT,Services-Prepackaged Software,2018-03-31,0.0,2018,0.3317589372122043
RDVT,Services-Prepackaged Software,2018-06-30,0.0,2018,0.7356336870963124
RDVT,Services-Prepackaged Software,2018-09-30,1.0,2018,0.47315529674269
RDVT,Services-Prepackaged Software,2018-12-31,1.0,2018,0.5733094051013421
RMBS,Semiconductors & Related Devices,2018-09-30,1.0,2018,0.7341577947435592
RNG,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.8094400155550732
RPD,Services-Prepackaged Software,2018-06-30,0.0,2018,0.7680587583213526
RPD,Services-Prepackaged Software,2018-09-30,0.0,2018,0.7718324316043847
SAIC,Services-Computer Integrated Systems Design,2018-08-03,1.0,2018,0.9511989978037709
SITM,Semiconductors & Related Devices,2018-12-31,1.0,2018,0.5931597794815495
SLAB,Semiconductors & Related Devices,2018-06-30,1.0,2018,0.9572213204752684
SLP,Services-Computer Integrated Systems Design,2018-02-28,1.0,2018,0.7074603020897308
SPSC,Services-Prepackaged Software,2018-06-30,1.0,2018,0.8310640468086814
SPT,Services-Prepackaged Software,2018-12-31,0.0,2018,0.5736955165520805
SSTI,Services-Prepackaged Software,2018-03-31,1.0,2018,0.549798455404336
SSTI,Services-Prepackaged Software,2018-06-30,1.0,2018,0.781217541283499
SSTI,Services-Prepackaged Software,2018-12-31,1.0,2018,0.6599564258664401
SSTK,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.9477993531921378
SYNA,Semiconductors & Related Devices,2018-12-31,1.0,2018,0.950247532085835
TBCH,"Communications Equipment, NEC",2018-09-30,1.0,2018,0.7976508393698639
TBRG,Services-Computer Programming Services,2018-06-30,1.0,2018,0.840711620802575
TCX,Services-Computer Processing & Data Preparation,2018-06-30,1.0,2018,0.8042489382032334
TDC,Services-Prepackaged Software,2018-06-30,0.0,2018,0.8742687014245903
TDC,Services-Prepackaged Software,2018-09-30,0.0,2018,0.8623647200095487
TENB,Services-Prepackaged Software,2018-09-30,0.0,2018,0.6647615776925822
TENB,Services-Prepackaged Software,2018-12-31,0.0,2018,0.6268576674478624
U,Services-Prepackaged Software,2018-12-31,0.0,2018,0.7036346866885672
UCTT,Semiconductors & Related Devices,2018-06-29,1.0,2018,0.9035288465420267
UIS,Services-Computer Integrated Systems Design,2018-03-31,0.0,2018,0.5874091097834337
UIS,Services-Computer Integrated Systems Design,2018-06-30,0.0,2018,0.8320599051730716
UIS,Services-Computer Integrated Systems Design,2018-09-30,0.0,2018,0.6953336164632732
UPWK,Services-Computer Processing & Data Preparation,2018-09-30,0.0,2018,0.8257052000170815
VICR,"Electronic Components, NEC",2018-03-31,1.0,2018,0.68268389254951
VISN,Radio & Tv Broadcasting & Communications Equipment,2018-06-30,0.0,2018,0.9391895846123348
VPG,Electronic Components & Accessories,2018-06-30,1.0,2018,0.8467228623187668
VREX,"Electronic Components, NEC",2018-03-30,1.0,2018,0.9390440816568857
VRNS,Services-Prepackaged Software,2018-09-30,0.0,2018,0.6648609226557667
VSH,Electronic Components & Accessories,2018-09-29,1.0,2018,0.9476482657880068
VUZI,Radio & Tv Broadcasting & Communications Equipment,2018-03-31,0.0,2018,0.15702255455683012
VUZI,Radio & Tv Broadcasting & Communications Equipment,2018-09-30,0.0,2018,0.17088241124134051
VUZI,Radio & Tv Broadcasting & Communications Equipment,2018-12-31,0.0,2018,0.19084079059928255
WK,Services-Prepackaged Software,2018-06-30,1.0,2018,0.6487720056525281
YEXT,Services-Computer Processing & Data Preparation,2018-01-31,1.0,2018,0.6130164559627607
YEXT,Services-Computer Processing & Data Preparation,2018-10-31,0.0,2018,0.5366346093426784
AAOI,Semiconductors & Related Devices,2019-06-30,0.0,2019,0.7490099151542686
AAOI,Semiconductors & Related Devices,2019-09-30,0.0,2019,0.5797121638031952
AAOI,Semiconductors & Related Devices,2019-12-31,0.0,2019,0.6222145596598638
ACIW,Services-Prepackaged Software,2019-06-30,1.0,2019,0.9598364239230418
AEIS,"Electronic Components, NEC",2019-06-30,1.0,2019,0.851647400090421
AEYE,Services-Prepackaged Software,2019-03-31,0.0,2019,0.10066030979490084
AEYE,Services-Prepackaged Software,2019-06-30,0.0,2019,0.12182309760243754
AEYE,Services-Prepackaged Software,2019-09-30,1.0,2019,0.15211654043172232
AEYE,Services-Prepackaged Software,2019-12-31,1.0,2019,0.21420553053038888
AGYS,Services-Computer Integrated Systems Design,2019-06-30,1.0,2019,0.4123263521726343
AGYS,Services-Computer Integrated Systems Design,2019-09-30,1.0,2019,0.7486594226913876
AI,Services-Prepackaged Software,2019-04-30,0.0,2019,0.4117012531815256
AIOT,"Communications Equipment, NEC",2019-03-31,0.0,2019,0.3725471152255819
AIOT,"Communications Equipment, NEC",2019-06-30,1.0,2019,0.5750863800609559
AIOT,"Communications Equipment, NEC",2019-09-30,1.0,2019,0.5121367452352685
AIOT,"Communications Equipment, NEC",2019-12-31,1.0,2019,0.46482584257962833
ALKT,Services-Prepackaged Software,2019-12-31,0.0,2019,0.4038378719461473
ALRM,Services-Prepackaged Software,2019-03-31,1.0,2019,0.6714849357035221
ALRM,Services-Prepackaged Software,2019-06-30,1.0,2019,0.9118576702161459
AMBA,Semiconductors & Related Devices,2019-07-31,1.0,2019,0.8022973568530283
AMKR,Semiconductors & Related Devices,2019-06-30,1.0,2019,0.9181820928959118
AMPL,Services-Prepackaged Software,2019-12-31,1.0,2019,0.4020242008761037
AOSL,Semiconductors & Related Devices,2019-03-31,1.0,2019,0.7771801169517382
AOSL,Semiconductors & Related Devices,2019-09-30,1.0,2019,0.6870669053741485
AOSL,Semiconductors & Related Devices,2019-12-31,1.0,2019,0.9046540858233016
APPF,Services-Prepackaged Software,2019-06-30,1.0,2019,0.7789665239871054
APPN,Services-Prepackaged Software,2019-03-31,1.0,2019,0.5682382968579274
APPN,Services-Prepackaged Software,2019-09-30,0.0,2019,0.5516419015242252
APPN,Services-Prepackaged Software,2019-12-31,0.0,2019,0.6280183025815134
ASAN,Services-Prepackaged Software,2019-01-31,0.0,2019,0.3873608798423961
ASUR,Services-Computer Integrated Systems Design,2019-12-31,0.0,2019,0.7929685609003789
ATEN,Computer Communications Equipment,2019-03-31,1.0,2019,0.357522703897559
ATEN,Computer Communications Equipment,2019-06-30,1.0,2019,0.6585263673746198
ATOM,Semiconductors & Related Devices,2019-03-31,0.0,2019,0.20913437518641598
ATOM,Semiconductors & Related Devices,2019-06-30,0.0,2019,0.286625491587126
ATOM,Semiconductors & Related Devices,2019-09-30,0.0,2019,0.21713423829178174
ATOM,Semiconductors & Related Devices,2019-12-31,0.0,2019,0.1465698369669651
AVNW,Radio & Tv Broadcasting & Communications Equipment,2019-06-28,1.0,2019,0.6983276178482756
AVPT,Services-Prepackaged Software,2019-09-30,1.0,2019,0.38840784138092554
AVPT,Services-Prepackaged Software,2019-12-31,1.0,2019,0.37355938860303595
BAND,Services-Prepackaged Software,2019-03-31,0.0,2019,0.4242260568213486
BAND,Services-Prepackaged Software,2019-06-30,0.0,2019,0.7502721463987054
BELFA,"Electronic Coils, Transformers & Other Inductors",2019-03-31,1.0,2019,0.8634558221541055
BELFB,"Electronic Coils, Transformers & Other Inductors",2019-03-31,1.0,2019,0.8634558221541055
BILL,Services-Prepackaged Software,2019-06-30,0.0,2019,0.4014100222054901
BILL,Services-Prepackaged Software,2019-09-30,0.0,2019,0.3553400602370522
BILL,Services-Prepackaged Software,2019-12-31,0.0,2019,0.46351679002024926
BKSY,Radio & Tv Broadcasting & Communications Equipment,2019-03-31,0.0,2019,0.3007728313933917
BKSY,Radio & Tv Broadcasting & Communications Equipment,2019-06-30,0.0,2019,0.29360018828094736
BKSY,Radio & Tv Broadcasting & Communications Equipment,2019-09-30,0.0,2019,0.20224215298080062
BKSY,Radio & Tv Broadcasting & Communications Equipment,2019-12-31,0.0,2019,0.3646417897590159
BKTI,Radio & Tv Broadcasting & Communications Equipment,2019-03-31,0.0,2019,0.42460637821083247
BKTI,Radio & Tv Broadcasting & Communications Equipment,2019-06-30,0.0,2019,0.4709339937964082
BKTI,Radio & Tv Broadcasting & Communications Equipment,2019-12-31,1.0,2019,0.5672229257006796
BL,Services-Prepackaged Software,2019-06-30,1.0,2019,0.7690491637540973
BLKB,Services-Prepackaged Software,2019-03-31,0.0,2019,0.8025926831222137
BLKB,Services-Prepackaged Software,2019-06-30,1.0,2019,0.9456311894815759
BLND,"Services-Computer Programming, Data Processing, Etc.",2019-12-31,0.0,2019,0.5099745739812072
BOX,Services-Prepackaged Software,2019-07-31,1.0,2019,0.86932236027729
BSY,Services-Prepackaged Software,2019-09-30,1.0,2019,0.8380078673890516
CACI,Services-Computer Integrated Systems Design,2019-12-31,1.0,2019,0.9371776015080877
CARG,Services-Computer Processing & Data Preparation,2019-06-30,1.0,2019,0.5673203150984598
CARS,Services-Computer Processing & Data Preparation,2019-06-30,1.0,2019,0.9209555195074418
CEVA,"Services-Computer Programming, Data Processing, Etc.",2019-06-30,1.0,2019,0.7482323548944174
CMRC,Services-Prepackaged Software,2019-09-30,0.0,2019,0.19738537600263023
CMRC,Services-Prepackaged Software,2019-12-31,0.0,2019,0.38042894734796223
COUR,Services-Prepackaged Software,2019-12-31,1.0,2019,0.38446054851446165
CRNC,Services-Prepackaged Software,2019-03-31,1.0,2019,0.6736765992974053
CRUS,Semiconductors & Related Devices,2019-09-28,1.0,2019,0.9121809913447018
CSGS,Services-Computer Processing & Data Preparation,2019-06-30,1.0,2019,0.9597431820962541
CSPI,Services-Computer Integrated Systems Design,2019-03-31,1.0,2019,0.5743709543688276
CSPI,Services-Computer Integrated Systems Design,2019-06-30,1.0,2019,0.49855459316719186
CSPI,Services-Computer Integrated Systems Design,2019-12-31,1.0,2019,0.46418169181843283
CVLT,Services-Prepackaged Software,2019-09-30,1.0,2019,0.9089878492132519
CWAN,Services-Prepackaged Software,2019-12-31,1.0,2019,0.5727491560578658
DBX,Services-Prepackaged Software,2019-06-30,1.0,2019,0.7835173146965662
DDD,Services-Prepackaged Software,2019-03-31,1.0,2019,0.5644248805298452
DDD,Services-Prepackaged Software,2019-06-30,0.0,2019,0.7566756980548248
DGII,Computer Communications Equipment,2019-12-31,1.0,2019,0.8510779894191691
DH,Services-Prepackaged Software,2019-12-31,1.0,2019,0.6772362227236899
DIOD,Semiconductors & Related Devices,2019-06-30,1.0,2019,0.9319870036897713
DMRC,Services-Computer Integrated Systems Design,2019-03-31,0.0,2019,0.1737826171643488
DMRC,Services-Computer Integrated Systems Design,2019-06-30,0.0,2019,0.36877865815107236
DMRC,Services-Computer Integrated Systems Design,2019-09-30,0.0,2019,0.22722257498742682
DMRC,Services-Computer Integrated Systems Design,2019-12-31,0.0,2019,0.28732482284784056
DOMO,Services-Prepackaged Software,2019-01-31,1.0,2019,0.5801392166293875
DOMO,Services-Prepackaged Software,2019-04-30,1.0,2019,0.5717481140698764
DOMO,Services-Prepackaged Software,2019-10-31,1.0,2019,0.6182391312067836
DT,Services-Prepackaged Software,2019-09-30,1.0,2019,0.6774352482841025
DXC,Services-Computer Processing & Data Preparation,2019-06-30,1.0,2019,0.692416460424879
DXC,Services-Computer Processing & Data Preparation,2019-09-30,0.0,2019,0.7802454906329575
EGAN,Services-Prepackaged Software,2019-06-30,1.0,2019,0.5239426271399255
EGHT,Services-Computer Processing & Data Preparation,2019-03-31,0.0,2019,0.492299475649159
EGHT,Services-Computer Processing & Data Preparation,2019-06-30,0.0,2019,0.5192627928629595
EGHT,Services-Computer Processing & Data Preparation,2019-09-30,1.0,2019,0.8149776340635062
EGHT,Services-Computer Processing & Data Preparation,2019-12-31,1.0,2019,0.628223710413325
EPAM,Services-Computer Programming Services,2019-03-31,1.0,2019,0.7127104891041132
EPAM,Services-Computer Programming Services,2019-06-30,1.0,2019,0.9329784943967234
ESE,"Communications Equipment, NEC",2019-03-31,1.0,2019,0.943323391131927
ESTC,Services-Prepackaged Software,2019-01-31,0.0,2019,0.4717175463582177
ESTC,Services-Prepackaged Software,2019-04-30,0.0,2019,0.5517251325276902
ESTC,Services-Prepackaged Software,2019-07-31,1.0,2019,0.4405159448952757
EVCM,Services-Prepackaged Software,2019-12-31,1.0,2019,0.4753940136979493
EVER,"Services-Computer Programming, Data Processing, Etc.",2019-03-31,1.0,2019,0.3753339296668369
EVER,"Services-Computer Programming, Data Processing, Etc.",2019-06-30,1.0,2019,0.3886605786847752
EVTC,Services-Computer Processing & Data Preparation,2019-06-30,1.0,2019,0.9359747833336725
EXTR,Computer Communications Equipment,2019-09-30,0.0,2019,0.733654249892018
EXTR,Computer Communications Equipment,2019-12-31,1.0,2019,0.9040346308391833
FDS,"Services-Computer Programming, Data Processing, Etc.",2019-02-28,1.0,2019,0.9404988117459161
FFIV,Computer Communications Equipment,2019-03-31,1.0,2019,0.9377981007857961
FIVN,Services-Computer Processing & Data Preparation,2019-06-30,1.0,2019,0.7378679757666793
FORM,Semiconductors & Related Devices,2019-06-29,1.0,2019,0.8828005126196927
FRSH,Services-Prepackaged Software,2019-12-31,1.0,2019,0.4651334578868396
FSLY,Services-Prepackaged Software,2019-03-31,0.0,2019,0.3500563900850493
FSLY,Services-Prepackaged Software,2019-09-30,1.0,2019,0.4158672470479674
FSLY,Services-Prepackaged Software,2019-12-31,1.0,2019,0.41651463037025516
GDYN,Services-Prepackaged Software,2019-06-30,0.0,2019,0.4398565444462252
GDYN,Services-Prepackaged Software,2019-09-30,0.0,2019,0.5594127554526738
GEN,Services-Prepackaged Software,2019-10-04,1.0,2019,0.8529773610941521
